order_id,customer_id,order_date,order_amount,payment_status
51990,1541,2025-01-17,104.89,Processing
51991,1336,2025-03-23,207.71,Paid
51992,1007,2025-01-27,21.98,Paid
51993,1535,2025-02-18,76.92,Paid
51994,1221,2025-03-19,247.01,Paid
51995,1499,2025-03-10,186.69,Processing
51996,1204,2025-01-19,217.37,Paid
51997,1739,2025-03-07,270.55,Paid
51998,1146,2025-01-20,249.34,Paid
51999,1089,2025-03-15,191.94,Paid
52000,1021,2025-02-12,106.88,Processing
52001,1415,2025-02-17,636.56,Paid
52002,1665,2025-03-16,146.27,Processing
52003,1393,2025-03-02,53.99,Paid
52004,1464,2025-01-17,71.97,Paid
52005,1628,2025-02-25,197.41,Paid
52006,1556,2025-01-13,408.02,Paid
52007,1367,2025-01-25,49.53,Paid
52008,1311,2025-01-27,32.89,Paid
52009,1039,2025-02-01,339.97,Paid
52010,1629,2025-02-05,390.26,Paid
52011,1123,2025-01-23,68.52,Paid
52012,1087,2025-02-11,91.05,Paid
52013,1342,2025-03-18,181.9,Paid
52014,1676,2025-01-20,80.06,Paid
52015,1655,2025-01-10,334.53,Paid
52016,1800,2025-01-15,37.07,Paid
52017,1574,2025-03-15,25.81,Paid
52018,1834,2025-02-06,55.07,Paid
52019,1841,2025-01-02,70.55,Paid
52020,1088,2025-02-04,37.97,Paid
52021,1070,2025-03-13,30.19,Paid
52022,1248,2025-01-16,231.35,Paid
52023,1543,2025-01-26,46.92,Paid
52024,1114,2025-01-15,387.88,Paid
52025,1402,2025-01-23,88.83,Paid
52026,1410,2025-02-20,186.58,Paid
52027,1059,2025-02-04,58.31,Paid
52028,1532,2025-03-06,61.23,Paid
52029,1783,2025-02-12,148.25,Paid
52030,1496,2025-01-18,143.37,Paid
52031,1120,2025-03-20,239.62,Paid
52032,1345,2025-02-01,232.71,Paid
52033,1002,2025-03-18,186.61,Paid
52034,1355,2025-02-03,109.44,Paid
52035,1809,2025-01-15,351.97,Paid
52036,1355,2025-03-05,166.16,Paid
52037,1150,2025-03-24,713.78,Processing
52038,1194,2025-03-22,276.7,Paid
52039,1161,2025-03-22,26.8,Paid
52040,1296,2025-03-06,77.98,Paid
52041,1469,2025-02-22,147.25,Paid
52042,1500,2025-01-19,211.73,Processing
52043,1144,2025-03-04,139.89,Paid
52044,1341,2025-03-25,251.36,Paid
52045,1237,2025-02-27,69.83,Paid
52046,1243,2025-01-18,50.48,Paid
52047,1259,2025-01-19,28.31,Paid
52048,1012,2025-02-04,147.76,Paid
52049,1018,2025-01-09,195.0,Paid
52050,2030,2025-03-15,79.21,Paid
52051,1179,2025-02-08,162.63,Paid
52052,1210,2025-03-15,28.03,Paid
52053,1498,2025-02-07,35.69,Paid
52054,1835,2025-02-18,201.48,Paid
52055,1270,2025-02-04,88.85,Paid
52056,1664,2025-03-24,186.91,Paid
52057,1613,2025-02-23,287.32,Paid
52058,1848,2025-02-03,307.21,Paid
52059,1662,2025-02-25,48.34,Paid
52060,1660,2025-01-05,119.91,Processing
52061,1800,2025-02-19,218.6,Paid
52062,1847,2025-02-02,243.07,Paid
52063,1652,2025-02-22,250.34,Paid
52064,1449,2025-03-20,58.85,Paid
52065,1726,2025-02-25,52.08,Paid
52066,1661,2025-01-21,153.74,Paid
52067,1355,2025-02-15,222.69,Paid
52068,1357,2025-03-11,77.66,Paid
52069,1681,2025-02-07,36.59,Paid
52070,1550,2025-01-02,209.21,Paid
52071,1288,2025-02-16,73.44,Paid
52072,1232,2025-03-15,47.29,Paid
52073,1079,2025-03-06,43.98,Paid
52074,1043,2025-01-19,76.73,Paid
52075,1373,2025-02-24,154.72,Paid
52076,1217,2025-03-05,86.57,Paid
52077,1296,2025-01-27,23.13,Paid
52078,1364,2025-01-07,35.29,Refunded
52079,1504,2025-03-14,71.48,Paid
52080,1611,2025-03-21,181.69,Processing
52081,1428,2025-02-21,35.56,Paid
52082,1452,2025-03-23,143.37,Paid
52083,1152,2025-01-22,39.16,Processing
52084,1699,2025-01-15,55.67,Paid
52085,1095,2025-02-19,48.35,Refunded
52086,1649,2025-03-05,30.44,Paid
52087,1579,2025-03-13,186.91,Processing
52088,1783,2025-02-12,113.38,Paid
52089,1186,2025-03-23,286.73,Paid
52090,1752,2025-02-21,35.62,Processing
52091,1086,2025-03-23,43.45,Paid
52092,1212,2025-01-04,74.89,Paid
52093,1837,2025-01-09,237.78,Paid
52094,1709,2025-01-10,74.74,Paid
52095,1053,2025-03-16,98.74,Refunded
52096,1580,2025-02-13,73.85,Paid
52097,1836,2025-01-13,32.54,Paid
52098,1282,2025-01-08,440.6,Paid
52099,1296,2025-03-13,139.29,Paid
52100,1731,2025-03-20,252.56,Paid
52101,1025,2025-01-23,181.1,Paid
52102,1571,2025-03-05,128.31,Paid
52103,1499,2025-02-22,34.09,Paid
52104,1609,2025-02-26,174.39,Processing
52105,1239,2025-01-13,45.33,Paid
52106,1325,2025-01-05,100.26,Paid
52107,1738,2025-01-13,168.78,Paid
52108,1573,2025-03-20,248.65,Paid
52109,1014,2025-03-08,193.3,Paid
52110,1247,2025-01-21,187.0,Paid
52111,1330,2025-03-20,44.21,Paid
52112,1047,2025-03-26,83.73,Paid
52113,1325,2025-02-10,26.58,Paid
52114,1070,2025-03-05,210.66,Paid
52115,1481,2025-01-11,477.33,Paid
52116,1049,2025-03-19,66.0,Paid
52117,1825,2025-02-06,33.77,Refunded
52118,1732,2025-01-23,116.82,Paid
52119,1694,2025-01-01,311.42,Processing
52120,1752,2025-03-03,140.44,Paid
52121,1472,2025-02-20,27.19,Paid
52122,1075,2025-02-26,569.03,Paid
52123,1244,2025-02-05,284.61,Processing
52124,1628,2025-01-15,41.16,Paid
52125,1447,2025-02-14,402.27,Processing
52126,1710,2025-02-25,109.86,Paid
52127,1274,2025-03-17,89.76,Paid
52128,1708,2025-03-09,112.72,Paid
52129,1556,2025-03-13,289.88,Processing
52130,1104,2025-01-27,181.59,Paid
52131,1106,2025-03-26,29.16,Paid
52132,1843,2025-01-19,494.11,Paid
52133,1042,2025-01-16,43.99,Paid
52134,1470,2025-01-20,225.31,Paid
52135,1326,2025-02-03,171.65,Paid
52136,1103,2025-03-05,51.15,Paid
52137,1170,2025-02-24,48.08,Paid
52138,1455,2025-03-24,326.41,Refunded
52139,1826,2025-01-11,101.63,Paid
52140,1761,2025-01-08,179.45,Paid
52141,1618,2025-03-10,125.2,Refunded
52142,1508,2025-03-26,214.94,Paid
52143,1541,2025-02-26,117.87,Paid
52144,1107,2025-02-25,70.82,Paid
52145,1314,2025-03-16,87.74,Paid
52146,1503,2025-02-16,313.93,Paid
52147,1791,2025-03-24,114.68,Paid
52148,1531,2025-01-24,56.01,Paid
52149,1366,2025-03-03,429.1,Paid
52150,1786,2025-02-04,258.89,Processing
52151,1464,2025-02-09,28.59,Paid
52152,1226,2025-03-17,1047.84,Paid
52153,1849,2025-01-01,198.08,Paid
52154,1513,2025-02-22,46.2,Paid
52155,1534,2025-03-11,60.61,Paid
52156,1201,2025-03-24,196.87,Paid
52157,1120,2025-02-08,246.96,Paid
52158,1803,2025-02-25,60.98,Paid
52159,1834,2025-02-17,64.55,Paid
52160,1261,2025-01-08,75.03,Paid
52161,1652,2025-02-01,156.7,Paid
52162,1467,2025-01-07,48.28,Paid
52163,1464,2025-01-12,36.51,Paid
52164,1631,2025-02-26,190.38,Paid
52165,1732,2025-01-20,246.51,Paid
52166,1006,2025-03-04,124.25,Paid
52167,1046,2025-02-04,87.84,Paid
52168,2044,2025-02-09,104.86,Paid
52169,1802,2025-02-01,93.75,Refunded
52170,1622,2025-01-09,502.77,Refunded
52171,1756,2025-01-06,239.21,Paid
52172,1188,2025-03-08,55.0,Paid
52173,1202,2025-02-11,92.72,Paid
52174,1630,2025-01-20,137.79,Paid
52175,1662,2025-03-12,162.39,Paid
52176,1237,2025-01-10,114.72,Paid
52177,1830,2025-03-25,269.21,Processing
52178,1697,2025-01-24,238.9,Paid
52179,1395,2025-03-21,125.53,Paid
52180,1050,2025-01-09,309.06,Paid
52181,1459,2025-02-10,228.6,Paid
52182,1139,2025-02-04,246.16,Paid
52183,1501,2025-01-14,489.91,Paid
52184,1107,2025-01-13,66.48,Paid
52185,1431,2025-03-21,66.72,Paid
52186,1765,2025-02-18,349.67,Paid
52187,1742,2025-01-08,241.91,Paid
52188,1071,2025-02-12,411.66,Paid
52189,1209,2025-01-23,29.78,Paid
52190,1429,2025-01-01,168.23,Processing
52191,1150,2025-03-18,43.43,Paid
52192,1528,2025-03-12,125.15,Paid
52193,1028,2025-03-25,45.4,Paid
52194,1688,2025-01-10,40.56,Refunded
52195,1420,2025-03-20,21.84,Paid
52196,1583,2025-02-19,169.23,Paid
52197,1171,2025-03-14,86.71,Paid
52198,1221,2025-03-08,36.67,Refunded
52199,1620,2025-01-11,78.48,Paid
52200,1141,2025-01-22,47.76,Paid
52201,1106,2025-02-11,446.31,Paid
52202,1307,2025-01-10,77.85,Paid
52203,1218,2025-01-21,80.96,Paid
52204,1614,2025-02-06,294.75,Paid
52205,1850,2025-01-05,176.51,Paid
52206,1041,2025-02-02,205.77,Refunded
52207,1107,2025-03-06,171.59,Paid
52208,1716,2025-02-08,458.36,Paid
52209,1455,2025-01-21,54.79,Paid
52210,1693,2025-02-14,697.02,Paid
52211,1291,2025-01-03,286.64,Paid
52212,1617,2025-03-07,153.36,Paid
52213,1357,2025-03-13,182.87,Paid
52214,1083,2025-02-15,176.97,Paid
52215,1011,2025-01-04,29.03,Paid
52216,1099,2025-02-27,56.89,Paid
52217,1001,2025-02-27,508.45,Processing
52218,1264,2025-02-15,134.65,Processing
52219,1231,2025-03-22,91.31,Processing
52220,1102,2025-02-06,235.35,Paid
52221,1780,2025-01-09,131.51,Paid
52222,1812,2025-02-04,21.99,Refunded
52223,1441,2025-01-15,219.91,Paid
52224,1128,2025-02-13,217.64,Paid
52225,1279,2025-02-19,47.08,Paid
52226,1082,2025-03-25,490.8,Paid
52227,1488,2025-03-10,58.02,Paid
52228,1340,2025-01-10,111.8,Paid
52229,1182,2025-02-18,38.28,Paid
52230,1540,2025-03-11,158.68,Paid
52231,1375,2025-02-03,90.61,Paid
52232,1792,2025-03-27,85.35,Paid
52233,1791,2025-02-06,283.15,Paid
52234,1812,2025-03-14,21.44,Paid
52235,1432,2025-03-10,259.88,Paid
52236,1305,2025-03-10,147.1,Paid
52237,1158,2025-02-17,661.36,Paid
52238,1574,2025-03-19,153.54,Paid
52239,1753,2025-01-17,28.55,Paid
52240,1408,2025-03-26,27.8,Paid
52241,1311,2025-01-09,342.03,Paid
52242,1324,2025-01-04,296.03,Paid
52243,1727,2025-01-25,83.67,Paid
52244,1429,2025-03-03,164.36,Paid
52245,1047,2025-01-03,120.88,Paid
52246,1290,2025-02-18,532.43,Paid
52247,1481,2025-01-10,469.24,Processing
52248,1443,2025-02-24,638.77,Processing
52249,1521,2025-03-24,321.99,Paid
52250,1663,2025-03-23,380.45,Paid
52251,1117,2025-03-02,56.75,Processing
52252,1189,2025-01-19,286.68,Refunded
52253,1763,2025-02-19,205.09,Paid
52254,1348,2025-02-15,513.66,Paid
52255,1407,2025-01-03,147.04,Paid
52256,1195,2025-01-11,33.35,Paid
52257,1639,2025-03-24,156.47,Paid
52258,1633,2025-03-06,194.03,Paid
52259,1135,2025-02-01,57.33,Paid
52260,1177,2025-02-17,95.16,Processing
52261,1038,2025-01-14,156.88,Paid
52262,1557,2025-02-08,90.29,Paid
52263,1447,2025-02-07,90.49,Paid
52264,1117,2025-02-04,41.42,Paid
52265,1838,2025-01-15,443.89,Processing
52266,1384,2025-03-25,228.24,Paid
52267,1071,2025-03-01,20.19,Paid
52268,1837,2025-03-23,237.62,Paid
52269,1120,2025-01-05,221.94,Paid
52270,1294,2025-01-21,21.47,Paid
52271,1314,2025-02-26,89.21,Paid
52272,1180,2025-01-08,160.0,Paid
52273,1732,2025-02-08,110.43,Paid
52274,1639,2025-01-04,245.75,Paid
52275,1758,2025-03-05,103.13,Refunded
52276,1663,2025-01-05,45.06,Paid
52277,1523,2025-01-20,582.08,Refunded
52278,1846,2025-03-12,61.57,Paid
52279,1179,2025-01-07,209.71,Processing
52280,1821,2025-01-02,43.17,Paid
52281,1349,2025-03-07,79.85,Paid
52282,1580,2025-01-27,107.52,Paid
52283,1356,2025-03-22,52.02,Paid
52284,1509,2025-02-22,109.66,Paid
52285,1087,2025-03-18,45.65,Paid
52286,1735,2025-02-22,142.81,Processing
52287,1426,2025-02-05,183.47,Paid
52288,1844,2025-02-23,29.67,Refunded
52289,1647,2025-03-21,327.35,Paid
52290,1586,2025-02-22,50.71,Paid
52291,1175,2025-03-21,58.3,Paid
52292,1062,2025-03-04,182.42,Paid
52293,1135,2025-01-21,114.88,Paid
52294,1405,2025-01-15,123.79,Paid
52295,1172,2025-01-19,40.57,Paid
52296,1658,2025-03-14,265.78,Paid
52297,1658,2025-03-19,163.98,Paid
52298,1275,2025-02-02,41.82,Paid
52299,1494,2025-02-13,90.26,Paid
52300,1571,2025-01-06,269.43,Paid
52301,1799,2025-01-22,146.02,Paid
52302,1498,2025-01-07,37.25,Paid
52303,1029,2025-01-13,89.97,Processing
52304,1625,2025-03-22,61.7,Paid
52305,1073,2025-01-13,129.31,Paid
52306,1184,2025-03-27,298.07,Paid
52307,1820,2025-03-20,105.98,Processing
52308,1319,2025-03-26,105.2,Paid
52309,1302,2025-01-01,373.64,Paid
52310,1116,2025-01-13,148.77,Processing
52311,1618,2025-02-05,145.27,Paid
52312,1105,2025-02-24,65.55,Paid
52313,1701,2025-02-23,160.37,Paid
52314,1125,2025-03-24,148.67,Paid
52315,1432,2025-01-06,95.84,Paid
52316,1072,2025-03-22,721.59,Paid
52317,1668,2025-03-06,340.42,Paid
52318,1072,2025-01-08,227.7,Processing
52319,1453,2025-01-18,135.62,Paid
52320,1189,2025-03-04,113.0,Paid
52321,1210,2025-01-05,50.67,Paid
52322,1241,2025-03-04,74.74,Paid
52323,1631,2025-03-05,243.06,Paid
52324,1001,2025-02-15,110.7,Paid
52325,1079,2025-01-06,340.9,Paid
52326,1423,2025-03-10,44.01,Paid
52327,1046,2025-02-23,126.5,Processing
52328,1090,2025-01-14,176.18,Paid
52329,1119,2025-01-15,129.11,Refunded
52330,1176,2025-02-26,350.04,Paid
52331,1543,2025-02-18,704.36,Paid
52332,1342,2025-02-04,38.47,Paid
52333,1616,2025-03-26,40.88,Paid
52334,1178,2025-03-12,40.95,Paid
52335,1648,2025-01-19,191.47,Paid
52336,1799,2025-02-13,89.94,Processing
52337,1649,2025-03-12,218.25,Paid
52338,1661,2025-03-03,98.0,Paid
52339,1671,2025-02-18,168.17,Paid
52340,1247,2025-03-19,240.36,Paid
52341,1148,2025-01-10,139.18,Refunded
52342,1728,2025-01-15,136.32,Paid
52343,1293,2025-03-09,33.86,Paid
52344,1439,2025-03-19,99.34,Paid
52345,2029,2025-01-21,138.38,Paid
52346,1600,2025-01-07,112.98,Paid
52347,1613,2025-01-18,366.57,Paid
52348,1166,2025-02-01,375.52,Paid
52349,1485,2025-03-15,278.83,Paid
52350,1168,2025-03-17,90.57,Paid
52351,1364,2025-03-11,209.5,Paid
52352,1658,2025-03-06,95.45,Paid
52353,1848,2025-03-06,59.71,Paid
52354,2048,2025-03-07,82.99,Processing
52355,1609,2025-03-27,31.04,Paid
52356,1794,2025-01-23,80.47,Processing
52357,1182,2025-02-22,112.63,Processing
52358,1302,2025-01-24,486.78,Paid
52359,1358,2025-01-21,76.4,Paid
52360,1197,2025-02-19,369.11,Paid
52361,1511,2025-03-08,58.98,Paid
52362,1682,2025-01-11,51.79,Paid
52363,1336,2025-01-03,129.78,Paid
52364,1169,2025-03-23,187.45,Paid
52365,1114,2025-03-14,26.8,Paid
52366,1126,2025-03-09,57.47,Refunded
52367,1218,2025-01-01,111.23,Paid
52368,1101,2025-01-26,80.3,Processing
52369,1289,2025-03-21,207.04,Paid
52370,1052,2025-01-20,127.36,Paid
52371,1095,2025-01-15,46.22,Paid
52372,1434,2025-02-18,357.31,Refunded
52373,1738,2025-02-14,71.99,Paid
52374,1309,2025-01-15,217.03,Paid
52375,1806,2025-01-02,247.06,Processing
52376,1781,2025-01-26,515.17,Paid
52377,1544,2025-03-10,123.52,Paid
52378,1250,2025-01-02,163.5,Refunded
52379,1019,2025-02-19,81.17,Processing
52380,1076,2025-01-11,190.06,Paid
52381,1558,2025-01-10,113.37,Paid
52382,1601,2025-02-23,106.35,Refunded
52383,1751,2025-02-16,310.14,Refunded
52384,1441,2025-03-18,27.72,Paid
52385,1321,2025-02-01,340.51,Paid
52386,1285,2025-03-15,306.65,Paid
52387,1394,2025-02-21,125.89,Paid
52388,1207,2025-01-15,121.06,Paid
52389,1146,2025-03-14,87.37,Paid
52390,1685,2025-03-10,791.81,Paid
52391,1284,2025-01-12,37.68,Paid
52392,1396,2025-03-05,153.82,Paid
52393,1548,2025-01-24,191.71,Paid
52394,1718,2025-02-25,428.47,Paid
52395,1662,2025-02-08,247.26,Refunded
52396,1401,2025-02-20,174.86,Processing
52397,1538,2025-01-16,38.63,Paid
52398,1599,2025-01-10,90.2,Processing
52399,1440,2025-02-09,42.42,Paid
52400,1608,2025-02-26,339.56,Paid
52401,1843,2025-03-27,227.72,Refunded
52402,1827,2025-03-19,232.54,Paid
52403,1085,2025-03-06,178.44,Paid
52404,1728,2025-02-15,126.1,Paid
52405,1656,2025-01-15,44.37,Paid
52406,1454,2025-01-22,80.0,Paid
52407,1303,2025-01-14,42.09,Refunded
52408,1146,2025-01-02,213.6,Paid
52409,1074,2025-02-23,46.19,Processing
52410,1589,2025-02-19,201.66,Processing
52411,1602,2025-03-27,196.77,Paid
52412,1086,2025-01-25,112.23,Paid
52413,1096,2025-02-23,41.79,Paid
52414,1314,2025-03-18,76.71,Paid
52415,1306,2025-03-22,77.87,Paid
52416,1362,2025-03-05,200.79,Refunded
52417,1259,2025-02-12,38.11,Paid
52418,1730,2025-02-08,284.97,Paid
52419,1026,2025-01-06,234.7,Paid
52420,1691,2025-01-15,50.93,Paid
52421,1670,2025-01-25,210.5,Paid
52422,1101,2025-02-12,185.63,Processing
52423,1275,2025-03-12,226.82,Processing
52424,1556,2025-01-19,51.41,Paid
52425,1551,2025-01-02,45.72,Paid
52426,1561,2025-01-13,60.47,Paid
52427,1695,2025-03-13,88.33,Paid
52428,1415,2025-02-06,256.74,Paid
52429,1596,2025-01-12,220.87,Paid
52430,1477,2025-01-27,409.45,Paid
52431,1112,2025-03-26,29.06,Paid
52432,1733,2025-03-24,21.74,Paid
52433,1497,2025-01-10,200.17,Paid
52434,1540,2025-03-20,69.13,Paid
52435,1666,2025-02-09,80.99,Paid
52436,1397,2025-03-16,138.71,Paid
52437,1059,2025-01-08,36.21,Paid
52438,1805,2025-01-18,174.37,Processing
52439,1238,2025-02-02,78.99,Paid
52440,1610,2025-03-23,170.24,Paid
52441,1233,2025-02-03,289.37,Refunded
52442,1485,2025-02-07,48.15,Paid
52443,1222,2025-03-17,420.77,Paid
52444,1463,2025-01-09,133.47,Paid
52445,1559,2025-02-14,404.45,Paid
52446,1326,2025-01-13,54.93,Paid
52447,1297,2025-02-22,159.16,Paid
52448,1383,2025-01-21,97.6,Paid
52449,1748,2025-01-04,243.23,Paid
52450,1631,2025-03-17,159.68,Processing
52451,1734,2025-02-02,122.34,Paid
52452,1720,2025-03-20,386.25,Paid
52453,1068,2025-03-22,91.01,Paid
52454,1557,2025-03-08,57.27,Paid
52455,1825,2025-02-25,160.51,Paid
52456,1495,2025-03-06,166.74,Paid
52457,1171,2025-03-20,106.73,Paid
52458,1375,2025-02-25,120.01,Paid
52459,1413,2025-01-15,501.17,Paid
52460,1525,2025-03-10,217.9,Paid
52461,1448,2025-02-27,37.58,Paid
52462,1610,2025-02-14,55.76,Refunded
52463,1130,2025-03-01,576.83,Paid
52464,1197,2025-01-02,214.45,Paid
52465,1368,2025-03-24,389.85,Paid
52466,1313,2025-02-04,74.33,Paid
52467,1694,2025-01-26,223.14,Paid
52468,1483,2025-01-07,207.77,Paid
52469,1502,2025-02-03,72.37,Refunded
52470,1516,2025-02-24,140.05,Paid
52471,1539,2025-02-26,168.09,Refunded
52472,1280,2025-02-16,118.42,Paid
52473,1337,2025-03-11,283.32,Paid
52474,1406,2025-01-10,288.35,Paid
52475,1496,2025-01-15,305.17,Paid
52476,1294,2025-01-03,264.01,Paid
52477,1594,2025-02-13,120.44,Paid
52478,1402,2025-01-09,92.05,Paid
52479,2044,2025-01-14,287.01,Refunded
52480,1705,2025-03-07,121.06,Paid
52481,1511,2025-02-20,62.43,Paid
52482,1479,2025-01-10,126.19,Paid
52483,1593,2025-02-11,42.95,Paid
52484,1809,2025-03-14,196.47,Paid
52485,1607,2025-02-11,81.4,Processing
52486,1097,2025-02-27,65.3,Paid
52487,1187,2025-02-26,490.28,Paid
52488,1075,2025-02-23,245.01,Paid
52489,1720,2025-01-23,252.02,Paid
52490,1069,2025-02-21,166.61,Paid
52491,1045,2025-01-06,294.11,Paid
52492,1003,2025-03-17,233.54,Paid
52493,1547,2025-01-07,156.98,Paid
52494,1215,2025-01-03,507.11,Paid
52495,1208,2025-01-20,51.9,Paid
52496,1129,2025-02-01,450.71,Paid
52497,1455,2025-03-11,96.98,Paid
52498,1622,2025-01-08,132.74,Refunded
52499,1516,2025-01-12,39.64,Paid
52500,1422,2025-03-01,136.51,Processing
52501,1007,2025-03-25,161.71,Paid
52502,1191,2025-02-06,931.33,Paid
52503,1505,2025-02-14,574.49,Paid
52504,1348,2025-01-26,528.97,Paid
52505,1203,2025-01-08,84.25,Paid
52506,1191,2025-03-03,731.09,Paid
52507,1354,2025-02-22,111.18,Paid
52508,1007,2025-02-19,306.42,Refunded
52509,1343,2025-03-07,56.56,Paid
52510,1399,2025-03-04,125.73,Paid
52511,1477,2025-01-09,527.26,Paid
52512,1842,2025-02-16,460.71,Paid
52513,1128,2025-02-13,192.68,Processing
52514,1009,2025-01-26,259.79,Paid
52515,1717,2025-01-18,49.12,Refunded
52516,1693,2025-03-15,211.84,Refunded
52517,1520,2025-02-11,164.37,Paid
52518,1693,2025-03-08,34.4,Paid
52519,1387,2025-01-21,38.01,Paid
52520,1014,2025-01-24,37.22,Paid
52521,1084,2025-01-17,213.3,Paid
52522,1239,2025-02-18,42.92,Paid
52523,1660,2025-01-15,114.59,Paid
52524,1015,2025-02-02,86.24,Paid
52525,1168,2025-02-03,139.94,Paid
52526,1479,2025-02-08,203.87,Paid
52527,1304,2025-03-12,193.15,Paid
52528,1221,2025-02-19,128.7,Refunded
52529,1395,2025-02-15,113.64,Paid
52530,1133,2025-02-16,96.08,Paid
52531,1599,2025-01-27,316.98,Paid
52532,1770,2025-02-03,80.26,Paid
52533,1744,2025-02-22,65.04,Processing
52534,1651,2025-02-17,223.99,Paid
52535,1642,2025-03-14,86.89,Processing
52536,1596,2025-02-20,301.6,Paid
52537,1016,2025-01-27,79.6,Processing
52538,1339,2025-03-13,201.57,Paid
52539,1434,2025-01-24,26.92,Processing
52540,1042,2025-02-09,93.06,Refunded
52541,1096,2025-01-08,83.06,Paid
52542,1337,2025-01-03,274.48,Refunded
52543,1428,2025-01-04,531.94,Paid
52544,1182,2025-02-02,112.67,Paid
52545,1685,2025-02-21,281.31,Paid
52546,1849,2025-03-17,200.44,Refunded
52547,1537,2025-01-10,533.45,Paid
52548,1336,2025-01-06,269.99,Paid
52549,1842,2025-03-19,32.1,Paid
52550,1637,2025-03-13,207.39,Refunded
52551,1721,2025-01-17,135.02,Paid
52552,1420,2025-01-14,22.49,Paid
52553,1610,2025-01-26,63.42,Paid
52554,1735,2025-03-14,402.19,Paid
52555,1809,2025-01-16,410.68,Paid
52556,1790,2025-02-13,260.56,Paid
52557,1551,2025-01-14,620.78,Paid
52558,1384,2025-02-08,266.41,Processing
52559,1269,2025-03-03,21.54,Paid
52560,1653,2025-03-07,70.92,Paid
52561,1372,2025-02-03,24.67,Paid
52562,1763,2025-02-15,34.83,Paid
52563,1275,2025-01-15,57.05,Paid
52564,1528,2025-01-07,125.04,Paid
52565,1698,2025-02-15,302.12,Processing
52566,1462,2025-02-24,317.04,Paid
52567,1595,2025-03-12,163.65,Paid
52568,1248,2025-03-21,415.03,Paid
52569,1728,2025-02-26,123.99,Paid
52570,1088,2025-02-02,349.78,Paid
52571,1444,2025-02-05,110.79,Refunded
52572,1612,2025-03-01,68.7,Paid
52573,1563,2025-02-04,392.28,Paid
52574,1309,2025-02-23,93.64,Paid
52575,1002,2025-01-19,125.0,Paid
52576,1486,2025-03-13,79.82,Paid
52577,1058,2025-03-13,183.08,Paid
52578,1627,2025-01-06,815.69,Paid
52579,1841,2025-03-16,23.88,Paid
52580,1205,2025-02-27,365.16,Paid
52581,1400,2025-03-20,20.59,Paid
52582,1504,2025-02-02,87.94,Processing
52583,1597,2025-02-25,47.7,Processing
52584,1288,2025-03-16,232.42,Paid
52585,1802,2025-01-24,27.79,Paid
52586,1525,2025-03-03,140.94,Paid
52587,1171,2025-01-17,72.42,Processing
52588,1526,2025-03-06,41.52,Paid
52589,1002,2025-02-22,241.64,Paid
52590,1414,2025-02-27,56.77,Paid
52591,1339,2025-02-06,57.98,Paid
52592,1567,2025-02-20,68.25,Paid
52593,1573,2025-03-04,152.56,Paid
52594,1144,2025-01-16,181.67,Paid
52595,1836,2025-02-24,22.66,Paid
52596,1307,2025-03-19,61.53,Paid
52597,1594,2025-02-17,104.57,Refunded
52598,1508,2025-01-13,80.51,Paid
52599,1118,2025-03-26,343.35,Paid
52600,1639,2025-02-02,252.47,Paid
52601,1035,2025-02-13,167.48,Processing
52602,1699,2025-02-23,81.88,Paid
52603,1056,2025-03-13,200.93,Processing
52604,1266,2025-03-24,298.34,Paid
52605,1167,2025-01-24,155.52,Paid
52606,1566,2025-02-05,250.19,Paid
52607,1104,2025-03-19,227.41,Paid
52608,1825,2025-03-13,147.2,Paid
52609,1371,2025-01-12,76.13,Paid
52610,1459,2025-02-06,225.43,Paid
52611,1144,2025-02-22,54.75,Paid
52612,1001,2025-01-17,246.77,Paid
52613,1152,2025-02-13,264.87,Paid
52614,1546,2025-01-05,279.02,Paid
52615,1562,2025-01-22,116.06,Paid
52616,1743,2025-02-17,52.07,Paid
52617,1425,2025-03-06,35.76,Paid
52618,1594,2025-02-15,224.01,Paid
52619,1548,2025-02-11,346.08,Paid
52620,1387,2025-03-09,177.83,Refunded
52621,1379,2025-02-15,43.35,Paid
52622,1716,2025-01-06,429.77,Paid
52623,1789,2025-01-25,697.88,Paid
52624,1816,2025-03-02,105.21,Paid
52625,1161,2025-01-03,155.52,Paid
52626,1101,2025-03-05,245.24,Paid
52627,1043,2025-01-23,219.99,Paid
52628,1216,2025-01-17,535.31,Paid
52629,1315,2025-02-01,38.31,Paid
52630,1555,2025-03-26,150.38,Paid
52631,1715,2025-03-07,196.61,Paid
52632,1157,2025-03-20,351.23,Paid
52633,1115,2025-02-11,330.85,Paid
52634,1442,2025-03-14,592.51,Paid
52635,1147,2025-01-20,127.64,Paid
52636,1203,2025-02-27,286.47,Paid
52637,1058,2025-01-09,103.6,Paid
52638,1633,2025-01-16,102.31,Paid
52639,1129,2025-02-06,63.82,Paid
52640,1296,2025-02-02,275.76,Paid
52641,1158,2025-03-20,658.34,Paid
52642,1058,2025-01-19,64.43,Paid
52643,1632,2025-02-02,28.67,Paid
52644,1518,2025-03-17,273.55,Paid
52645,1216,2025-01-08,165.23,Paid
52646,1087,2025-02-10,501.71,Paid
52647,1428,2025-02-10,63.6,Paid
52648,1487,2025-01-24,31.05,Paid
52649,1025,2025-03-01,121.72,Paid
52650,1460,2025-03-10,33.4,Processing
52651,1559,2025-02-23,65.53,Paid
52652,1811,2025-02-21,40.2,Paid
