customer_id,customer_pain_index,support_tickets,churn,transactions_per_month,engagement,tenure_days,revenue
11625,17.5,2,0,16.11,81.05,1281,1628.33
11626,69.0,10,1,8.24,49.04,1481,930.61
11627,20.1,4,0,14.4,65.05,839,586.32
11628,53.6,8,1,12.13,65.71,1054,542.0
11629,9.7,2,0,16.39,71.43,52,983.72
11630,45.0,7,0,10.89,37.46,825,1223.63
11631,75.6,12,1,7.81,23.86,525,779.38
11632,34.8,5,1,13.81,50.94,929,817.15
11633,66.5,10,1,8.95,53.56,454,339.09
11634,79.5,12,1,9.0,27.3,729,769.27
11635,92.7,14,1,6.25,32.88,47,331.96
11636,23.5,4,0,15.9,73.53,1498,1237.08
11637,39.9,6,0,14.38,67.95,656,1650.28
11638,15.2,2,0,15.73,89.82,1092,1282.55
11639,99.2,15,1,5.32,20.93,1263,601.93
11640,92.7,14,1,6.4,37.14,240,418.39
11641,54.0,9,0,8.89,43.07,594,773.44
11642,84.2,13,1,9.36,43.33,1001,1033.81
11643,52.1,8,1,10.42,74.17,1334,864.01
11644,62.4,9,1,10.83,36.85,162,924.24
11645,8.9,1,0,20.99,114.29,478,1982.88
11646,75.5,12,1,10.52,57.39,293,1150.78
11647,12.8,1,0,18.15,82.08,140,688.54
11648,82.6,12,1,6.88,50.13,879,414.98
11649,78.2,12,1,10.16,29.36,1291,668.44
11650,70.9,11,1,10.72,45.98,930,1199.29
11651,3.6,0,0,18.22,74.77,788,2114.26
11652,30.3,5,0,13.86,70.85,890,565.96
11653,26.3,4,0,11.91,45.48,926,484.97
11654,36.0,6,0,14.91,76.12,891,1701.79
11655,8.8,1,0,18.52,86.94,1226,1048.59
11656,93.7,14,1,8.22,34.42,222,425.49
11657,55.4,9,0,12.41,63.65,544,412.09
11658,30.6,5,0,18.09,84.01,819,991.4
11659,39.7,5,0,12.65,49.29,997,1169.08
11660,44.7,7,1,15.57,104.15,1462,1064.1
11661,60.1,8,0,9.93,42.55,113,759.83
11662,51.6,8,1,13.82,43.05,827,1555.53
11663,91.9,15,1,3.29,6.95,109,132.66
11664,49.7,7,1,13.02,49.19,1262,474.08
11665,99.2,15,1,1.15,14.19,551,122.67
11666,85.1,13,1,6.69,35.49,1252,667.24
11667,20.9,3,0,17.75,89.39,263,953.82
11668,93.1,14,1,5.0,20.11,273,295.91
11669,11.6,2,0,16.15,74.59,1446,935.49
11670,81.7,12,1,9.43,41.37,1499,832.7
11671,38.1,6,0,14.08,66.73,878,499.97
11672,87.8,13,1,5.85,36.85,422,433.17
11673,86.8,13,1,7.06,37.42,38,296.86
11674,80.6,12,1,13.18,68.52,642,1367.77
11675,79.0,12,1,10.46,55.45,836,672.16
11676,30.5,5,0,17.75,94.49,744,1375.3
11677,8.1,1,0,19.66,97.39,1206,641.67
11678,40.3,6,0,14.29,72.36,139,503.63
11679,17.4,2,0,12.6,72.96,863,1143.51
11680,69.5,10,1,8.22,32.47,295,813.86
11681,34.6,5,0,13.85,57.49,1426,1300.56
11682,97.6,15,1,1.62,-4.68,1205,156.06
11683,64.1,9,0,8.07,40.66,1005,318.09
11684,82.2,12,1,3.7,-1.7,984,341.92
11685,13.3,2,0,17.94,90.96,1468,831.65
11686,86.2,13,1,8.71,40.66,936,338.13
11687,92.3,14,1,8.37,52.09,1379,821.47
11688,48.7,7,1,13.52,57.84,701,1487.83
11689,60.6,9,1,8.98,40.97,205,848.64
11690,76.5,12,1,4.66,34.15,554,477.66
11691,17.5,3,0,13.86,81.05,1368,1652.08
11692,50.3,7,1,9.92,40.47,1120,417.91
11693,39.9,6,0,12.24,60.66,981,1430.41
11694,14.6,2,0,17.48,87.0,1237,1470.2
11695,36.8,6,0,12.46,63.73,1088,1285.78
11696,6.8,0,0,19.66,91.61,534,1740.21
11697,2.6,0,0,19.15,105.37,878,1556.96
11698,13.5,3,0,17.99,66.51,992,1678.93
11699,96.3,14,1,7.83,33.16,1129,460.59
11700,55.0,8,0,9.4,49.82,501,1063.93
11701,96.6,15,1,6.35,35.28,552,256.39
11702,43.2,7,1,13.48,78.91,909,790.24
11703,31.2,5,0,14.66,82.95,1336,480.92
11704,50.6,7,0,14.18,65.07,303,771.66
11705,44.0,7,1,15.17,86.46,83,753.03
11706,10.6,2,0,16.52,71.8,1108,569.39
11707,64.1,10,0,10.02,57.87,917,744.08
11708,21.6,3,0,17.32,102.15,774,1250.11
11709,62.0,10,1,10.16,61.52,306,375.89
11710,65.0,10,1,11.42,55.93,1496,611.73
11711,15.2,2,0,18.28,84.26,912,2116.81
11712,6.1,1,0,22.74,93.1,1471,908.83
11713,78.1,12,1,5.23,28.36,661,300.47
11714,46.0,7,0,12.86,50.02,1278,427.31
11715,5.8,1,0,17.31,74.76,599,751.25
11716,99.5,15,1,6.29,17.69,1308,584.63
11717,5.8,1,0,15.9,71.49,205,1001.77
11718,69.5,10,1,10.27,49.0,595,725.95
11719,98.4,14,1,3.98,21.98,1199,175.63
11720,23.9,3,0,14.94,65.41,800,1365.41
11721,14.2,2,0,14.97,83.08,1438,1461.63
11722,12.1,2,0,17.25,80.61,291,798.68
11723,30.3,5,0,17.62,76.3,560,599.95
11724,10.1,1,0,18.43,90.84,1424,687.16
11725,69.2,11,1,10.87,72.79,920,968.89
11726,6.2,1,0,22.39,110.99,1250,944.77
11727,50.9,8,1,12.89,58.06,977,959.7
11728,99.7,15,1,3.93,2.83,614,171.89
11729,81.4,12,1,8.72,39.55,844,395.13
11730,61.5,10,1,9.68,48.93,1337,294.2
11731,30.6,5,0,14.4,65.05,331,847.79
11732,62.4,10,1,7.6,18.99,1185,289.42
11733,52.7,8,0,13.95,58.03,1173,913.12
11734,42.6,6,0,12.84,76.9,1189,1076.0
11735,13.1,2,0,18.4,103.38,657,1160.63
11736,88.7,13,1,4.63,12.91,602,432.71
11737,45.0,7,1,14.13,74.89,558,1366.8
11738,19.5,3,0,15.56,62.31,63,1442.33
11739,36.8,6,0,14.2,82.91,561,1623.12
11740,41.4,7,0,15.54,77.17,1261,798.08
11741,82.8,12,1,9.17,53.99,1352,431.46
11742,73.4,11,1,8.95,24.95,1147,759.62
11743,76.9,11,1,4.92,30.73,1467,411.01
11744,1.1,0,0,25.82,123.86,400,1959.97
11745,41.6,6,0,17.25,91.75,438,524.26
11746,48.1,8,1,14.23,77.91,1436,1137.99
11747,1.9,0,0,18.21,88.1,1494,2075.06
11748,26.0,4,0,15.88,69.92,646,954.58
11749,76.0,11,1,7.51,44.23,100,879.3
11750,13.7,2,0,20.47,97.62,113,1271.35
11751,53.5,8,1,12.5,50.84,238,532.34
11752,21.5,2,0,15.2,63.3,288,1001.02
11753,1.2,1,0,18.88,75.11,1292,1406.84
11754,24.1,4,0,18.62,84.02,1355,1613.46
11755,97.6,16,1,8.56,52.67,1285,645.76
11756,80.2,13,1,11.03,54.81,961,863.7
11757,96.0,14,1,7.12,28.61,311,229.02
11758,48.8,7,0,12.18,66.91,423,643.42
11759,11.0,2,0,11.87,48.23,447,688.02
11760,54.8,9,1,12.37,60.38,1259,1470.03
11761,45.4,6,0,13.18,61.38,1317,746.0
11762,84.4,12,1,7.61,44.71,1364,842.37
11763,9.8,1,0,18.64,72.91,888,1070.43
11764,48.8,8,0,10.02,39.17,655,387.27
11765,15.0,2,0,18.86,73.33,1132,986.11
11766,32.5,5,0,16.39,75.95,1395,894.15
11767,73.7,11,1,10.3,62.16,591,1215.84
11768,47.6,6,1,14.75,65.49,861,1337.62
11769,37.6,6,1,15.57,69.37,1148,1772.66
11770,39.4,6,0,13.26,72.8,970,1394.28
11771,45.9,6,1,12.97,73.48,1404,1064.5
11772,78.5,12,1,8.41,39.44,91,763.5
11773,89.2,14,1,6.83,39.97,1195,588.99
11774,95.5,14,1,7.67,25.51,763,690.02
11775,78.7,12,1,9.48,59.97,1164,510.3
11776,31.5,5,0,19.42,115.78,811,1295.92
11777,68.8,10,1,14.09,73.1,1210,1174.2
11778,43.8,6,0,13.6,43.39,568,451.98
11779,25.5,4,0,8.51,34.99,626,625.1
11780,84.1,13,1,9.86,53.76,38,1058.72
11781,3.8,1,0,18.34,83.61,305,1362.9
11782,90.2,14,1,4.87,36.73,256,388.18
11783,46.1,7,1,12.28,65.12,215,591.55
11784,63.7,9,1,9.55,38.42,620,969.24
11785,65.9,9,1,11.33,54.72,1269,705.85
11786,89.5,13,1,3.45,7.17,462,400.52
11787,63.7,10,1,8.29,37.87,598,990.11
11788,61.4,9,1,11.48,49.28,685,1290.81
11789,6.7,1,0,20.25,109.53,385,762.19
11790,51.8,8,1,13.51,87.07,872,810.42
11791,15.0,3,0,16.17,62.59,421,1860.56
11792,73.7,11,1,6.98,13.31,608,714.81
11793,51.2,7,1,11.3,51.67,1328,1265.67
11794,68.0,9,1,10.28,33.4,449,838.13
11795,4.2,1,0,22.35,107.77,193,1636.82
11796,8.5,2,0,14.63,78.09,808,579.12
11797,71.6,11,1,8.81,57.98,667,929.92
11798,7.2,1,0,16.25,80.11,1236,1577.27
11799,7.1,1,0,15.63,73.0,1363,551.72
11800,1.2,0,0,21.75,83.63,46,1062.43
11801,95.7,14,1,6.74,32.63,475,540.24
11802,73.8,11,1,9.84,47.98,199,901.31
11803,35.3,5,0,16.54,86.1,1333,701.14
11804,29.7,4,0,14.59,62.59,369,759.18
11805,35.0,5,0,13.89,62.1,755,658.11
11806,77.5,12,0,12.75,45.68,1064,634.95
11807,66.1,10,1,9.59,21.97,162,1082.37
11808,18.5,3,0,18.69,78.07,930,1764.78
11809,17.4,3,0,17.4,67.03,669,1676.31
11810,9.8,1,0,14.83,74.72,1201,1504.65
11811,66.0,10,1,6.01,23.41,852,373.17
11812,76.4,11,1,7.38,29.77,983,730.96
11813,26.5,3,0,18.14,76.74,108,2141.56
11814,2.1,1,0,21.26,68.11,375,1974.11
11815,8.2,1,0,20.6,114.72,638,1390.66
11816,96.8,14,1,3.51,6.35,1302,331.6
11817,29.5,4,0,18.8,85.91,668,2088.14
11818,76.9,12,1,6.53,16.07,1077,271.57
11819,62.5,9,1,11.06,63.29,1254,595.87
11820,38.2,6,0,14.25,69.91,160,1606.5
11821,20.6,3,0,16.57,70.86,385,1908.22
11822,12.1,1,0,20.86,96.01,973,1534.72
11823,61.5,9,1,9.36,62.55,179,596.32
11824,77.5,11,1,5.68,26.5,1357,314.96
11825,64.4,10,1,10.38,47.92,79,777.33
11826,53.0,8,1,11.25,44.12,493,1283.71
11827,4.2,1,0,26.13,105.53,1293,1136.21
11828,96.8,15,1,6.83,31.1,484,462.97
11829,79.9,12,1,7.2,37.98,1336,806.72
11830,29.3,4,0,13.5,76.35,364,829.18
11831,98.0,15,1,1.54,-16.22,1405,152.66
11832,60.2,9,1,8.92,31.0,697,580.1
11833,58.2,9,1,11.49,49.05,356,1177.07
11834,74.8,11,1,11.63,55.79,1045,1375.72
11835,81.2,12,1,10.07,46.81,365,653.58
11836,65.6,10,1,10.61,49.65,695,1125.28
11837,12.8,2,0,17.43,87.95,1024,2073.43
11838,33.8,5,0,15.46,64.72,110,1832.7
11839,92.8,13,1,5.04,34.0,116,347.96
11840,22.5,3,0,20.07,100.89,287,1479.53
11841,37.2,5,0,14.04,64.03,1020,804.58
11842,43.2,7,0,13.35,80.89,214,777.79
11843,43.9,6,0,8.98,59.45,727,667.41
11844,61.3,9,1,10.42,59.81,152,500.65
11845,94.3,14,1,7.53,4.45,1149,707.83
11846,24.1,3,0,14.25,84.98,634,1115.32
11847,12.2,2,0,16.68,88.41,544,1848.58
11848,19.7,3,0,18.62,110.44,933,1916.97
11849,88.7,13,1,3.74,30.95,1496,220.74
11850,64.6,10,1,12.43,76.24,1424,938.74
11851,28.6,4,0,14.65,79.55,334,1429.05
11852,81.6,12,1,6.98,47.67,1410,330.77
11853,86.1,12,1,4.83,44.12,1201,158.64
11854,84.7,12,1,8.06,40.96,1338,860.06
11855,91.9,14,1,11.14,36.96,686,472.11
11856,25.2,4,0,17.78,82.12,291,1956.64
11857,75.5,11,1,6.95,37.45,520,779.96
11858,46.1,6,1,15.36,74.51,767,1097.67
11859,84.2,12,1,6.74,19.26,1084,691.59
11860,72.8,11,1,11.82,39.61,731,740.96
11861,77.6,12,1,9.97,40.07,916,1069.22
11862,65.6,10,0,4.27,28.98,1321,445.03
11863,17.7,2,0,15.33,90.18,41,568.23
11864,54.5,9,1,13.71,75.43,1244,1130.17
11865,98.5,14,1,5.53,37.65,1453,484.43
11866,93.7,14,1,3.89,17.82,120,117.0
11867,4.3,1,0,18.09,68.54,629,2138.11
11868,16.5,3,0,13.72,61.08,330,913.63
11869,13.2,2,0,17.85,82.96,1164,1366.61
11870,72.6,11,1,13.53,59.72,109,643.11
11871,81.8,13,1,9.34,45.41,865,793.74
11872,21.4,3,0,21.18,106.3,681,2180.6
11873,50.6,7,0,14.18,77.02,462,1173.12
11874,84.1,12,1,9.44,42.39,446,952.71
11875,73.3,11,1,12.96,42.22,1267,1241.56
11876,54.2,8,1,12.62,55.51,47,648.53
11877,59.0,8,1,10.77,52.15,1107,745.53
11878,50.8,8,0,14.44,82.15,775,626.36
11879,29.8,4,0,18.44,82.55,269,622.8
11880,56.5,8,1,10.56,56.07,875,376.74
11881,68.9,11,1,8.22,42.5,447,943.86
11882,87.3,13,1,7.18,34.92,885,851.61
11883,63.6,10,1,12.12,67.95,1497,467.2
11884,76.1,12,1,10.18,41.93,628,612.5
11885,16.0,3,0,14.75,64.76,1176,594.39
11886,46.2,7,0,16.9,81.0,449,1775.86
11887,0.9,0,0,18.58,82.46,245,1387.31
11888,24.7,3,0,15.77,81.03,1473,1354.86
11889,72.6,11,1,7.3,27.55,738,573.72
11890,99.2,15,1,10.52,52.87,580,988.07
11891,9.9,2,0,19.0,90.15,995,1115.72
11892,40.1,6,1,12.28,61.2,1281,520.36
11893,80.0,12,1,9.73,41.88,1290,307.33
11894,20.4,3,0,18.48,85.14,1383,1295.68
11895,55.5,8,1,11.3,55.25,862,1262.27
11896,73.3,11,1,10.69,53.43,709,614.4
11897,61.6,9,1,9.11,43.68,516,433.96
11898,18.8,3,0,16.19,95.62,652,1835.04
11899,35.5,5,0,10.65,40.72,1468,420.57
11900,78.4,11,1,5.6,26.21,248,194.11
11901,55.4,8,0,15.3,56.92,750,1669.95
11902,0.5,0,0,23.2,115.27,410,2159.5
11903,76.1,11,1,8.72,30.15,116,592.84
11904,3.5,0,0,22.8,106.52,844,2227.81
11905,74.6,11,1,8.49,36.85,440,821.23
11906,20.2,4,0,16.48,82.05,720,553.82
11907,95.8,14,1,5.74,21.75,1042,521.55
11908,36.8,6,0,14.23,62.05,554,1247.67
11909,32.7,4,0,14.67,85.49,476,1712.58
11910,14.9,2,0,20.05,99.23,329,2345.77
11911,30.6,4,0,15.72,69.56,437,1006.11
11912,87.7,13,1,8.28,37.11,404,687.95
11913,99.6,15,1,7.12,51.45,262,304.18
11914,36.8,6,0,15.25,70.73,667,548.71
11915,44.9,7,0,11.33,47.15,679,781.21
11916,72.2,11,1,6.46,23.82,990,594.9
11917,88.6,13,1,7.0,27.83,1102,567.69
11918,59.3,9,1,10.76,45.41,215,738.88
11919,39.2,6,0,14.3,55.2,1258,1481.91
11920,41.3,6,1,13.78,54.34,107,1398.65
11921,69.6,10,1,14.73,62.0,1439,1412.24
11922,0.3,0,0,17.29,89.2,223,638.57
11923,62.0,9,1,6.73,28.3,1156,684.32
11924,35.5,6,0,15.33,71.41,1429,1728.43
11925,79.4,11,1,7.33,48.52,316,259.11
11926,9.3,1,0,19.24,105.95,279,1272.73
11927,58.8,9,1,12.34,56.27,1254,1467.87
11928,48.1,8,0,15.35,67.06,565,1288.35
11929,64.2,10,0,7.35,26.2,329,560.23
11930,6.5,1,0,17.91,93.24,1136,823.33
11931,58.0,8,1,12.16,56.22,838,983.67
11932,56.1,8,1,13.12,58.92,487,912.02
11933,56.1,8,1,15.98,68.16,720,662.69
11934,60.3,9,1,12.86,53.65,1351,923.22
11935,67.6,11,1,9.74,50.11,1417,436.31
11936,80.5,12,1,6.14,15.66,747,587.96
11937,27.0,4,0,14.82,81.58,69,1743.25
11938,82.5,13,1,6.44,25.31,1393,465.37
11939,49.8,7,0,13.84,64.86,137,1202.88
11940,7.7,1,0,19.36,78.89,1369,1331.73
11941,5.9,2,0,16.47,78.93,1167,699.33
11942,33.4,5,0,14.11,64.28,1220,1655.81
11943,78.5,12,1,9.98,47.38,290,415.79
11944,70.8,10,1,10.09,63.88,1277,404.07
11945,78.9,12,1,9.31,46.55,1315,664.04
11946,51.7,7,0,13.01,54.1,1304,1161.79
11947,44.0,7,1,16.65,72.45,555,1031.35
11948,14.7,2,0,18.26,93.9,739,864.18
11949,32.8,4,0,14.31,82.32,155,1484.04
11950,43.4,7,0,11.66,58.93,1259,730.84
11951,8.9,2,0,19.17,99.25,1193,910.36
11952,22.1,3,0,11.81,63.09,1115,742.35
11953,59.8,8,1,10.66,66.07,1336,525.64
11954,73.6,11,1,8.55,20.57,83,656.22
11955,99.8,15,1,2.3,18.05,375,207.34
11956,93.3,14,1,4.15,30.25,165,423.13
11957,64.3,10,1,11.98,43.45,359,604.76
11958,42.1,6,0,14.14,58.57,1197,636.67
11959,63.6,10,1,10.66,42.23,1489,338.61
11960,78.6,12,1,8.83,34.73,1335,446.16
11961,11.8,2,0,18.41,83.31,165,591.91
11962,41.0,6,1,16.34,80.98,842,998.25
11963,84.0,12,1,7.65,45.81,881,329.81
11964,38.4,6,0,11.33,65.74,1454,931.22
11965,57.2,9,1,14.68,61.67,900,947.38
11966,58.8,9,1,11.92,48.35,921,458.0
11967,18.4,2,0,16.05,90.86,664,1059.11
11968,36.2,6,0,12.06,64.68,698,589.03
11969,33.5,5,0,15.77,76.57,1323,1438.48
11970,2.6,1,0,19.37,97.95,1070,1216.42
11971,2.4,1,0,22.79,109.08,298,985.27
11972,83.2,13,1,6.83,38.29,890,419.8
11973,27.3,4,0,14.23,64.78,511,714.26
11974,51.8,8,0,14.02,70.12,1272,1424.71
11975,29.9,5,0,17.37,67.52,1372,2058.4
11976,94.1,14,1,6.23,22.68,1291,201.19
11977,25.9,4,0,17.46,76.7,314,1608.1
11978,43.0,6,0,13.48,60.77,1090,724.63
11979,87.3,13,1,7.38,25.7,132,265.51
11980,84.2,13,1,9.7,40.96,1483,303.53
11981,18.6,3,0,18.46,72.71,821,2017.51
11982,80.3,11,1,7.62,42.34,268,471.1
11983,45.8,7,1,15.83,75.12,770,1891.83
11984,48.3,8,0,8.03,20.64,674,560.61
11985,13.3,2,0,22.1,97.31,1178,1036.13
11986,8.1,1,0,15.38,77.36,911,1537.12
11987,72.8,11,1,7.83,31.88,636,887.8
11988,49.6,7,0,12.47,52.54,217,1289.47
11989,43.7,7,1,13.15,62.34,917,1276.44
11990,73.0,11,1,11.07,56.74,1309,665.56
11991,76.6,12,1,6.4,15.64,1016,229.15
11992,15.9,3,0,18.14,92.85,953,872.84
11993,61.0,9,1,9.69,38.11,823,680.36
11994,13.5,2,0,18.56,88.9,559,2154.04
11995,75.1,11,1,8.6,40.91,705,817.49
11996,65.7,10,1,10.33,44.05,421,1079.95
11997,95.7,15,1,4.55,11.09,1306,250.05
11998,6.9,1,0,17.95,83.16,701,1643.22
11999,5.7,1,0,19.72,111.72,890,2122.26
12000,28.2,5,0,17.65,70.42,1229,1291.05
12001,26.2,4,0,14.88,89.19,495,1022.11
12002,24.7,4,0,14.56,67.16,868,1379.51
12003,90.6,13,1,7.63,37.0,1017,613.39
12004,25.0,4,0,16.19,66.3,1342,1932.85
12005,27.2,4,0,17.58,76.29,1103,1200.0
12006,75.9,11,1,6.8,27.36,33,311.68
12007,45.0,8,0,9.7,35.58,881,703.0
12008,77.7,12,1,7.28,32.75,1276,372.51
12009,6.5,1,0,17.49,79.68,1315,1408.17
12010,48.8,7,0,12.53,79.58,564,517.76
12011,3.4,1,0,18.22,75.21,932,2104.37
12012,6.3,1,0,20.54,99.67,1429,2205.67
12013,90.6,14,1,5.83,30.59,1114,256.53
12014,13.9,2,0,18.21,76.17,1409,828.83
12015,53.2,8,1,12.33,66.4,675,938.55
12016,41.1,7,0,14.22,64.07,53,1415.73
12017,34.7,5,0,14.74,44.58,1346,732.83
12018,90.0,13,1,7.52,43.02,586,266.87
12019,2.2,1,0,18.08,75.06,720,1430.09
12020,66.4,11,1,12.84,50.63,385,1184.41
12021,96.3,16,1,5.08,31.61,899,264.12
12022,56.0,8,1,8.97,39.41,970,866.31
12023,93.7,14,1,6.32,39.97,604,730.33
12024,5.2,0,0,17.51,96.75,58,741.32
12025,41.9,7,0,15.05,65.47,386,1143.69
12026,26.0,4,0,20.52,106.83,394,720.58
12027,73.1,12,1,7.46,27.88,637,362.55
12028,98.1,14,1,5.95,52.01,438,226.6
12029,25.7,3,0,12.64,53.4,1319,838.8
12030,65.4,10,1,11.1,64.05,1344,1153.01
12031,19.8,2,0,15.26,82.11,596,1250.43
12032,56.5,9,1,10.27,52.61,1206,513.84
12033,46.4,6,0,10.84,44.99,248,364.33
12034,97.2,15,1,6.88,31.43,202,549.06
12035,60.9,8,1,12.89,39.26,637,540.76
12036,35.0,5,0,14.8,73.4,1065,900.52
12037,11.4,2,0,16.56,83.16,1415,1257.19
12038,15.1,2,0,20.91,101.77,887,2328.03
12039,22.5,3,0,15.12,41.36,686,564.95
12040,25.1,4,0,11.91,43.88,998,1073.98
12041,85.1,13,1,8.16,31.31,1135,255.14
12042,56.1,9,0,9.37,48.04,1393,812.3
12043,52.3,7,1,14.13,70.86,470,1125.28
12044,11.5,2,0,17.52,82.31,646,1805.75
12045,86.0,12,1,8.31,46.56,255,646.93
12046,72.3,11,1,11.96,46.63,400,738.36
12047,6.8,1,0,16.57,85.94,57,859.11
12048,70.8,11,1,8.25,44.58,1037,310.8
12049,54.4,8,1,11.7,60.12,1024,913.95
12050,8.2,1,0,21.85,102.97,45,2402.39
12051,45.8,6,0,11.81,75.91,1330,901.42
12052,48.5,7,0,11.54,60.57,362,1113.83
12053,16.6,2,0,18.47,78.49,512,1050.19
12054,94.6,14,1,4.66,24.98,595,327.75
12055,85.0,13,1,7.56,44.19,1341,447.66
12056,66.9,10,1,6.86,26.75,143,273.26
12057,46.2,7,0,17.49,95.39,67,1181.08
12058,41.2,6,0,11.13,57.44,483,1099.49
12059,65.1,11,1,9.59,21.44,771,628.6
12060,54.5,8,0,11.75,59.55,195,1040.06
12061,6.2,0,0,22.89,105.61,723,2249.52
12062,51.3,8,1,9.66,52.01,234,570.39
12063,80.6,12,1,11.87,66.89,907,1208.08
12064,45.9,7,0,14.63,72.27,274,885.16
12065,5.2,0,0,20.05,113.73,1386,1063.65
12066,78.6,12,1,6.24,28.08,972,312.13
12067,20.1,4,0,18.12,93.54,1449,869.6
12068,25.9,4,0,14.67,78.87,850,1413.32
12069,16.5,3,0,20.06,95.27,536,2204.11
12070,33.0,4,0,13.1,71.06,953,664.93
12071,75.7,11,1,8.42,34.17,1174,317.2
12072,51.9,7,0,11.1,48.84,1312,646.45
12073,20.5,3,1,14.95,57.98,439,1333.63
12074,87.8,14,1,8.32,42.47,339,525.55
12075,88.0,13,1,7.88,41.24,97,625.88
12076,87.1,13,1,9.36,57.31,143,907.8
12077,23.9,4,0,12.86,70.03,249,858.57
12078,45.1,6,0,15.36,70.74,249,1842.78
12079,98.5,15,1,10.24,36.78,759,581.79
12080,77.2,12,1,7.52,40.64,778,887.68
12081,2.7,0,0,23.38,123.89,972,1128.62
12082,6.5,1,0,18.5,96.73,415,739.7
12083,46.4,7,1,10.3,60.83,1351,1005.02
12084,90.9,13,1,5.75,25.38,959,535.95
12085,53.9,8,1,14.02,62.4,1306,1444.13
12086,49.8,9,0,10.86,44.39,434,661.63
12087,10.5,2,0,17.22,82.07,521,1959.17
12088,65.7,10,1,11.34,53.61,386,462.14
12089,82.2,12,1,7.67,38.99,1481,251.0
12090,38.0,6,1,15.46,72.85,244,882.0
12091,77.6,12,1,8.84,41.03,1433,899.55
12092,96.4,15,1,6.49,23.0,781,587.79
12093,20.4,3,0,16.08,87.07,856,1113.68
12094,52.3,8,1,12.61,61.33,1267,669.12
12095,28.7,5,0,13.84,64.6,1151,489.03
12096,79.3,12,1,10.68,43.42,557,644.81
12097,57.8,9,1,10.07,34.35,945,719.02
12098,63.5,9,1,12.74,74.89,695,1169.94
12099,79.8,12,1,7.56,42.11,739,666.32
12100,39.6,6,0,14.46,52.36,564,1666.67
12101,91.5,13,1,5.28,33.36,583,206.11
12102,53.3,8,0,9.97,57.54,357,600.9
12103,15.8,2,0,14.14,69.18,931,1037.06
12104,69.6,10,1,7.45,52.54,1218,673.2
12105,79.3,12,1,7.45,38.04,1169,555.7
12106,31.7,5,0,15.67,60.34,179,1757.36
12107,85.7,12,1,9.16,47.8,1085,776.59
12108,90.6,14,1,5.52,29.07,686,185.31
12109,27.7,4,0,14.08,61.25,835,566.42
12110,98.4,14,1,2.36,17.35,322,230.84
12111,14.1,1,0,18.85,72.97,948,1779.83
12112,20.2,3,0,19.74,105.15,718,864.9
12113,18.4,3,0,19.77,85.68,986,697.92
12114,89.4,13,1,8.01,28.11,1230,657.5
12115,65.4,10,1,11.46,53.81,1114,999.5
12116,15.2,1,0,21.11,105.87,445,890.36
12117,44.0,6,0,14.06,69.21,1436,1021.12
12118,61.5,9,1,12.06,50.09,627,693.75
12119,8.3,2,0,18.11,81.61,36,2061.24
12120,88.2,13,1,4.04,7.5,947,200.9
12121,80.4,13,1,6.58,29.22,114,631.64
12122,50.5,7,0,12.4,70.81,803,950.24
12123,96.7,15,1,5.61,26.88,986,174.12
12124,41.8,6,0,17.59,93.46,1451,1346.16
12125,98.4,15,1,5.4,41.2,1446,210.34
12126,66.8,10,1,12.34,53.06,1100,1102.15
12127,63.5,10,1,9.61,44.17,1394,777.42
12128,16.6,2,0,16.89,103.87,635,522.55
12129,88.2,13,1,4.11,34.89,455,199.02
12130,42.7,7,0,12.1,40.52,455,1208.31
12131,16.2,2,0,18.62,93.44,765,1020.74
12132,1.3,0,0,19.83,95.19,820,1485.97
12133,56.0,9,0,13.49,73.43,544,783.5
12134,52.7,7,1,12.45,51.94,1182,1406.07
12135,71.9,11,1,8.5,31.98,1302,665.48
12136,89.0,13,1,10.94,45.41,770,1013.65
12137,7.9,1,0,18.62,83.37,160,698.49
12138,73.1,11,1,11.35,63.04,352,381.7
12139,18.7,2,0,16.39,66.27,852,874.09
12140,85.8,13,1,8.55,34.5,572,494.38
12141,81.9,13,1,9.57,27.15,95,879.4
12142,54.1,8,1,12.31,69.66,747,999.84
12143,71.0,11,1,4.64,35.62,1154,295.62
12144,31.4,5,0,15.32,70.1,60,1361.5
12145,47.1,7,0,15.39,70.74,914,688.25
12146,82.2,13,1,8.73,46.66,220,311.78
12147,45.9,7,0,14.0,82.68,444,1496.68
12148,35.8,5,0,11.19,58.0,776,903.65
12149,49.4,8,1,11.15,46.2,1099,985.87
12150,82.8,12,1,8.4,23.32,1142,484.28
12151,33.5,6,1,15.79,64.08,404,1002.29
12152,17.4,2,0,19.82,95.9,1299,741.53
12153,71.2,11,0,9.03,36.46,587,967.37
12154,82.6,12,1,8.42,42.46,1310,701.55
12155,10.1,1,0,18.52,83.09,1405,694.99
12156,24.0,3,0,14.43,58.15,1158,1477.74
12157,14.2,2,0,13.36,51.77,1390,934.8
12158,34.8,5,0,15.64,91.48,1354,1546.16
12159,45.0,7,1,13.59,74.57,1130,423.14
12160,74.9,11,1,7.53,54.31,1283,245.38
12161,65.1,10,1,6.99,39.22,607,317.14
12162,62.1,9,1,11.95,52.85,61,585.34
12163,35.2,5,0,14.18,81.96,87,1400.36
12164,84.1,12,1,8.49,40.4,1157,794.69
12165,47.1,7,1,16.66,82.29,341,1423.56
12166,97.9,15,1,1.03,4.49,1120,112.93
